
"Browser Version","Market Share % W16 2010"
"Dillo 0.8",0
"Opera 7.0",0
"IE 5.2",0
"Iron 0.2",0
"Camino 0.8",0
"Minefield 3.2",0
"Lunascape 4.7",0
"Dillo 2.0",0
"Windows-Media-Player 10.0",0
"Lunascape 4.8",0
"Amiga 0",0
"NetSurf 0",0
"Konqueror 3.3",0
"Iron 0.3",0
"iCab 3.0",0
"WebTV/MSNTV 1.0",0
"Konqueror 3.0",0
"Lynx 2.8",0
"Opera 8.1",0
"Links 2.2",0
"Lunascape 1.4",0
"Lunascape 3.0",0
"Netscape 4.61",0
"Lunascape 4.9",0
"MS OPD 0",0
"ibisBrowser 0",0
"Shiira 1.2",0
"Links 2.1",0
"SmallProxy 0",0
"Lunascape 3.5",0
"Apple-PubSub 0",0
"Netscape 4.51",0
"Iron 0.4",0
"Lunascape 4.6",0
"Lynx 0",0
"BrowseX 0",0
"iCab 2.9",0
"Lunascape 1.2",0
"Firefox Mobile 1.0",0
"ogeb browser 1.1",0
"Zune 3.0",0
"Microsoft Office Existence Discovery 0",0
"w3m 0.5",0
"Netscape 6.1",0
"Camino 3.0",0
"Lunascape 1.1",0
"Camino 0.7",0
"Microsoft URL Control 0",0
"Camino 1.1",0
"Microsoft-WebDAV 0",0
"Netscape 4.6",0
"Chimera 0",0
"Windows Media Player 7.0",0
"Lunascape 4.3",0
"Lunascape 1.3",0
"Lunascape 3.6",0
"Camino 0.9",0
"Lunascape 4.2",0
"Windows Media Player 8.0",0
"Arora 0.4",0
"Minefield 3.5",0
"Fake IE 0",0
"Chrome 0.5",0
"Windows Media Player 10.0",0
"Lunascape 2.0",0
"Lunascape 4.1",0
"VLC 0",0
"Netscape 6.0",0
"Avant Browser 0",0
"IE 4.5",0
"ELinks 0.10",0
"Dillo 0.7",0
"Lunascape 1.05",0
"Lunascape 2.1",0
"Thunderbird 2.0",0
"ELinks 0.11",0
"iCab 4.0",0
"Netbox 0",0
"Emacs/W3 0",0
"Microsoft Visio 0",0
"Lunascape 4.5",0
"Shiira 1.1",0
"RealPlayer 0",0
"iCab 2.8",0
"Lunascape 3.1",0
"Microsoft Excel 12.0",0
"HP Secure Web Browser 1.8",0
"Lunascape 1.03",0
"Escape 0",0
"IE 4.0",0
"Shiira 0.9",0
"NetPositive 2.2",0
"Camino 4.0",0
"w3m 0",0
"SlimBrowser 0",0
"MS Proxy 0",0
"Lunascape 0",0
"Amaya 8.7",0
"iTunes 0",0
"CE-Preload 0",0
"IBrowse 2.2",0
"Opera 9.3",0
"ELinks 0.12",0
"Wipeout Pure 0",0
"GreenBrowser 0",0
"IBrowse 1.22",0
"Anonymizied 0",0
"Mozilla 1.1",0
"Amaya 8.2",0
"Zune 2.5",0
"Lunascape 1.04",0
"MS IPPPD 0",0
"BITS 0",0
"WinAmp 0",0
"Thunderbird 1.0",0
"Windows Media Player 4.0",0
"ELinks 0.9",0
"Minefield 0",0
"HP Secure Web Browser 1.7",0
"Netscape 4.71",0
"Konqueror 4.0",0
"Mosaic 0",0
"Firefox 3.7",0
"w3m 0.4",0
"Shiira 1.0",0
"Links 0",0
"MFHttpScan 0",0
"Amaya 8.1",0
"Dillo 0.6",0
"Twitturly 0",0
"HP Secure Web Browser 1.4",0
"RMA 0",0
"Amaya 9.5",0
"IBrowse 4.0",0
"Playstation 0",0
